,Comment,sentiment
733,"['communist', 'ravish', 'kumar']",0.0
734,"['kitna', 'chatoge']",0.0
735,"['india', 'always', 'silence', 'truththey', 'dont', 'like', 'people', 'help', 'poor', 'want', 'keep', 'poor', 'poorercaste', 'divide', 'still', 'remain']",-0.4
736,"['investigate', 'agency', 'book', 'unfortunately', 'country', 'people', 'top', 'simply', 'ruthless', 'bother', 'interest', 'except']",-0.3333333333333333
737,"['zee', 'news', 'anchor', 'compare', 'stan', 'swamy', 'hafees', 'sayeed', 'osama', 'bin', 'lade', 'even', 'death', 'question', 'people', 'sympathize', 'terrorism', 'accuse', 'anchor', 'come', 'make', 'terrorism', 'accuse', 'parliament', 'member', 'show', 'pat', 'nad', 'fee', 'cow', 'furious', 'godi', 'medium']",-0.13333333333333333
738,"['laal', 'salam', 'zindabadlive', 'long']",-0.05
739,"['bohot', 'afsos', 'ye', 'kya', 'ho', 'gaya', 'mere', 'mulk', 'ko']",-0.5
740,"['sad', 'injustice', 'modi', 'government']",-0.5
741,"['find', 'bhakts', 'call', 'father', 'stan', 'lot', 'name', 'lose', 'cool', 'even', 'hitler', 'supporter', 'blind', 'misguide', 'may']",-0.07500000000000001
742,"['guy', 'get', 'deservedparkinsonism', 'god', 'jail', 'authoritiesif', 'u', 'r', 'anti', 'nationalwe', 'r', 'also', 'come', 'u']",-0.1
743,"['ravishwhat', 'happen', 'farm', 'law', 'crusade', 'u', 'lose', 'usual']",-0.25
744,"['democracyits', 'dictatorship']",0.0
745,"['ashamed', 'indian', 'criminal', 'politics', 'government']",-0.4
746,"['shame', 'bjp', 'governmentbjp', 'rule', 'equivalent', 'tyrannythis', 'government', 'consideration', 'humanitarian', 'issue', 'us', 'nia', 'fabricate', 'case']",0.0
747,"['kayar', 'janta', 'kayar', 'log']",0.0
748,"['india', 'taliban', 'adivasi', 'ka', 'haq', 'marke', 'sarkar', 'kya', 'prove', 'karna', 'chahti', 'hai']",0.0
749,"['chutiya', 'sunwayi', 'sarkar', 'kr', 'rhi', 'h', 'ya', 'court']",0.0
750,"['ravish', 'try', 'say', 'judge', 'hear', 'case', 'couldnt', 'understand', 'situation', 'deliberately', 'delay', 'case']",0.0
751,"['disgust', 'see', 'india', 'get', 'better', 'worse', 'use', 'kind', 'law', 'raise', 'voice', 'front', 'government', 'soon', 'beat', 'north', 'korea']",0.2333333333333333
752,"['judiciary', 'body', 'without', 'heart', 'golden', 'soul', 'stan', 'deprive', 'justice', 'angel', 'poor', 'downtrodden']",-0.05000000000000002
753,"['stans', 'death', 'compare', 'lynch', 'palghar', 'sadhu', 'palghar', 'sadhu', 'threat', 'congress', 'take', 'u', 'ambassador']",0.0
754,"['good', 'job']",0.7
755,"['blood', 'government']",0.0
756,"['kanun', 'wahi', 'jo', 'modijee', 'ke', 'man', 'ko', 'bhaye', 'shame', 'government', 'injustice']",0.0
757,"['jai', 'shree', 'raam', 'jai', 'shri', 'raam']",0.0
758,"['sad', 'hear']",-0.5
759,"['moolah', 'niwasi', 'ke', 'sath', 'unyay', 'thor', 'anarth']",0.0
760,"['ravish', 'sir', 'believe', 'body', 'try', 'even', 'get', 'ur', 'pointwat', 'happen', 'fr', 'stan', 'injustice', 'n', 'cruel', 'n', 'still', 'ppl', 'get', 'turn', 'turn', 'sabka', 'number', 'aayega', 'n', 'story', 'every', 'house', 'hold', 'indiabjp', 'n', 'modi', 'go']",-1.0
761,"['acha', 'din', 'criminal', 'justice', 'systemhistory', 'never', 'forgive', 'collective', 'conscience', 'state']",-0.4
762,"['puri', 'report', 'dekh', 'k', 'meri', 'roh', 'kaamp', 'gyi']",0.0
763,"['indian', 'morality', 'conscience', 'dead', 'soul', 'die', 'since', 'physically', 'covid', 'daily', 'kill', 'deadrip', 'fatherdear', 'god', 'tear', 'away', 'draconian', 'systemreally', 'indian', 'freeno', 'matter', 'crime', 'sick', 'man', 'deserve', 'baila', 'state', 'hang', 'conviction', 'cant', 'kill', 'deny', 'bail']",-0.2285714285714286
764,"['morality', 'leave', 'country']",0.0
765,"['swami', 'ko', 'bhavpurn', 'shradhanjali']",0.0
766,"['humanity', 'leave']",0.0
767,"['tadipaar', 'ka', 'aur', 'murder']",0.0
768,"['shame', 'nia']",0.0
769,"['ravish', 'jisuperlove', 'honest', 'like', 'journalism']",0.6
770,"['om', 'shanti', 'onjo', 'hua', 'galt', 'hua', 'hasabko', 'saja', 'kyu', 'milegi', 'bhai', 'vo', 'system', 'ka', 'log', 'ha', 'america', 'jessa', 'koi', 'hamujhe', 'apne', 'desh', 'ka', 'system', 'court', 'par', 'vishvas', 'nhi', 'system', 'ka', 'trika', 'jo', 'ha', 'vo', 'illegal', 'hapoliticansgodi', 'medium', 'system', 'ki', 'vhjha', 'sa', 'sab', 'khrab', 'ho', 'gyaaj', 'mera', 'bada', 'bhai', 'hmre', 'bich', 'nhi', 'reha', 'kyu', 'coivdagr', 'fake', 'fact', 'mediapoliticianssystem', 'apne', 'administration', 'par', 'focus', 'krte', 'ha', 'death', 'rate', 'kam', 'hote', 'shyad', 'kiska', 'beta', 'beti', 'bach', 'skte', 'hospital', 'administration', 'bhi', 'jimdar', 'ha', 'unhe', 'phichla', 'sal', 'ka', 'data', 'ane', 'wale', 'time', 'ka', 'pta', 'second', 'wave', 'kya', 'hogaab', 'kya', 'aam', 'janta', 'apna', 'system', 'bnayeya', 'satan', 'sir', 'ka', 'sath', 'bhi', 'galt', 'hua']",-0.3333333333333333
771,"['gobar', 'sarkar', 'ke', 'right', 'wing', 'ka', 'ghotala', 'aur', 'shajish', 'hai', 'tribal', 'community', 'ko', 'looteh', 'hue', 'aye', 'hai', 'se', 'lekar', 'aaj', 'tak', 'congress', 'bjp', 'class', 'political', 'party', 'criminal', 'background', 'large', 'ignorant', 'amp', 'superstitious', 'citizen', 'keep', 'vote', 'corrupt', 'government', 'amp', 'view', 'cheap', 'bollywood', 'movie', 'amp', 'cricket', 'match']",0.0
772,"['heartbreaking', 'ashamedgod', 'bless', 'soulcondolences', 'family']",0.0
773,"['pm', 'modi', 'hold', 'contempt', 'genocide', 'many', 'people', 'charge', 'terrorism', 'put']",0.5
774,"['fack', 'ruin', 'judiciary']",0.0
775,"['modi', 'shah', 'dangerous', 'unity', 'india', 'nia', 'please', 'take', 'action']",-0.25
776,"['indian', 'think', 'collective', 'solution', 'one', 'food', 'another', 'poison', 'really', 'sad', 'news']",-0.5
777,"['murder', 'modi', 'shah', 'answerable', 'know', 'phattus', 'speak']",0.0
778,"['itihaas', 'dohraya', 'jayega', 'karma', 'strike', 'dont', 'know', 'stan', 'swamy', 'year', 'old', 'person', 'ask', 'sipper', 'bcoz', 'parkinson', 'shame', 'human', 'right']",0.12857142857142856
779,"['thank', 'rivis', 'kumar', 'harchand', 'kothala', 'malerkotla', 'punjab']",0.0
780,"['stan', 'swamy', 'criminal']",-0.4
781,"['stan', 'swamy', 'remain', 'history', 'good', 'samaritan', 'rule', 'party', 'n', 'nia', 'follow', 'instruction', 'pm', 'n', 'hm', 'face', 'inner', 'soul', 'least', 'bed', 'ride', 'n', 'see', 'family', 'live', 'worst', 'part', 'poverty', 'n', 'disease', 'god', 'n', 'know', 'punish']",-0.09272727272727273
782,"['ye', 'kutte', 'harami', 'sarkar', 'h', 'bujurg', 'ko', 'bewajah', 'utha', 'liya', 'gaya', 'inki', 'umr', 'ki', 'v', 'lehaj', 'nhi', 'rakha', 'wah', 'bjp', 'wale', 'aur', 'pragya', 'thakur', 'jo', 'thik', 'h', 'mgr', 'wo', 'bail', 'bahar', 'h', 'sehat', 'khrb', 'hone', 'ki', 'wajah', 'se', 'mgr', 'wo', 'atankwadi', 'pragya', 'thakur', 'usse', 'chor', 'diya', 'bht', 'khoob', 'harami', 'sarkar']",0.0
783,"['huge', 'respect', 'father', 'stan', 'swami']",0.4000000000000001
784,"['saint', 'father', 'get', 'justicerest', 'peace', 'father']",0.0
785,"['justice', 'india', 'country', 'zoo']",0.0
786,"['ye', 'india', 'nahi', 'hai', 'ye', 'butcher', 'market', 'hai', 'jahan', 'roj', 'saachai', 'ko', 'maar', 'dete', 'hain', 'hindu', 'desh', 'hai', 'musalman', 'desh', 'i', 'pe', 'laddte', 'raho', 'please', 'wo', 'galati', 'maat', 'karna', 'jo', 'humarr', 'parent', 'ne', 'kiya', 'jiske', 'wajah', 'se', 'aaj', 'tak', 'law', 'order', 'witch', 'craft', 'magic', 'india', 'u', 'think', 'u', 'make', 'right', 'bruh', 'u', 'r', 'wrong', 'country', 'people', 'suck', 'money', 'show', 'baachare', 'log', 'ye', 'desh', 'mein', 'roj', 'tum', 'tax', 'dete', 'ho', 'wo', 'bhi', 'kha', 'jaate', 'hai']",0.09523809523809523
787,"['tn', 'kerala']",0.0
788,"['ajj', 'shram', 'se', 'sir', 'jhuk', 'gya', 'ajj', 'ghin', 'raha', 'hai', 'aise', 'namard', 'jhuta', 'ghinone', 'system', 'par', 'reh', 'raha', 'hu', 'chiiiithooo', 'aise', 'judiciary', 'par']",0.0
789,"['aap', 'ki', 'qurbani', 'desh', 'yaad', 'rakhegi']",0.0
790,"['inhuman', 'government', 'word', 'rip', 'stan', 'swamy']",0.0
791,"['ae', 'kesi', 'court', 'fr', 'stain', 'garib', 'loko', 'ka', 'kam', 'karte', 'uniko', 'aesa', 'kiya', 'damag', 'kya', 'age', 'thi', 'jell', 'modi', 'sirf', 'amiro', 'ko', 'dekhta']",0.0
792,"['sharmnaak', 'akhir', 'mar', 'hi', 'gai']",0.0
793,"['modi', 'sarkar', 'ne', 'mara', 'fr', 'stain', 'ko', 'aesi', 'sarkar', 'sarkar', 'ne', 'madar', 'kiya', 'fr', 'svarg', 'jake', 'jisne', 'bhi', 'fr', 'ko', 'mara', 'vo', 'sabko', 'bhagvan', 'chode', 'get', 'nai', 'modi', 'sarkar', 'ko', 'hatavo', 'de', 'se', 'plz', 'bhagvan', 'sab', 'dekh', 'rahe', 'sabka', 'din', 'aye', 'ga']",0.0
794,"['sayad', 'court', 'b', 'bjp', 'ki', 'isaro', 'pe', 'chalati', 'hen']",0.0
795,"['r', 'deserve', 'superhero', 'ftstanswami', 'may', 'rip']",0.0
796,"['recall', 'murder', 'laxamnananda', 'saraswati', 'kill']",0.0
797,"['mahan', 'desh', 'hamara', 'madar', 'karne', 'wale', 'log', 'gaddi', 'war', 'kasur', 'log', 'jeel', 'dam', 'tor', 'rahe', 'wah', 'kiya', 'mahan', 'desh', 'hamara', 'bharat', 'zinda', 'bad', 'modi', 'zinda', 'bad', 'amit', 'sah', 'zinda', 'bad', 'nia', 'zinda', 'bad']",-0.6999999999999998
798,"['terrorist', 'hide', 'promoter', 'deal', 'strongly']",0.4333333333333333
799,"['steno', 'ji', 'ko', 'sahid', 'ki', 'nam', 'pe', 'darja', 'kiaa', 'jana', 'chahiye', 'steno', 'ji', 'aadibasi', 'ke', 'liye', 'amor', 'rehenge']",0.0
800,"['india', 'morally', 'deadwe', 'go', 'racist', 'oblivion', 'man', 'sad']",-0.25
801,"['indian', 'justice', 'system', 'gunda', 'sarkar', 'murder', 'seedha', 'seedha', 'kyon', 'nahi', 'bolte', 'log']",0.0
802,"['sacrifice', 'condemn', 'genocide', 'promote', 'reward']",0.0
803,"['jal', 'gangal', 'zamin', 'ki', 'larai', 'swami', 'zinda', 'rahenge', 'forever']",0.0
804,"['punishment', 'pm', 'try', 'kill', 'people', 'raise', 'voice', 'injustice']",0.0
805,"['om', 'shanti']",0.0
806,"['nia', 'fake', 'ndtv', 'screw']",-0.5
807,"['upsc', 'ia', 'irs']",0.0
808,"['aaram', 'se', 'rah', 'ravish', 'kumar']",0.0
809,"['shame', 'heart', 'le', 'government']",0.0
810,"['ab', 'magarmach', 'phir', 'kisi', 'din', 'monkey', 'baat', 'karega', 'aur', 'ro', 'dega']",-0.05
811,"['itna', 'atyachar', 'angrejo', 'ne', 'bhi', 'nhi', 'kiya', 'jb', 'mahatma', 'gandhi', 'ki', 'tabiyat', 'kharab', 'hui', 'angrejo', 'ne', 'bhi', 'unko', 'riha', 'kr', 'diya']",0.0
812,"['jay', 'hind', 'jai', 'bharat', 'jai', 'bhim']",0.0
813,"['keya', 'jhoote', 'mamlat', 'men', 'qasooro', 'ko', 'phansaye', 'jane', 'aur', 'imandari', 'se', 'insaf', 'na', 'karne', 'k', 'liys', 'police', 'aur', 'judicial', 'ko', 'jawab', 'deh', 'nahi', 'banaya', 'jana', 'chahye']",0.0
814,"['mera', 'desh', 'badal', 'rha', 'h']",0.0
815,"['salute', 'pray', 'homage', 'sh', 'sten', 'swamithis', 'govt', 'darpok', 'ca', 'fight', 'truth', 'law', 'land']",0.0
816,"['supreme', 'court', 'time', 'remove', 'blindfold']",0.0
817,"['seriously', 'india', 'biggest', 'democratic', 'country', 'think', 'field', 'vote', 'bank', 'biggest', 'day', 'day', 'move', 'backward']",-0.3333333333333333
818,"['next', 'pm', 'mamata', 'didimodi', 'gaya', 'bhadmeyrss', 'bjp', 'ko', 'dauda', 'dauda', 'kar', 'maro', 'aur', 'desh', 'sey', 'bhagavwe', 'support', 'mamata', 'didi', 'next', 'pm', 'mamata', 'didi', 'sacrifice', 'life', 'mamata', 'didi', 'nautanki', 'pmmaro', 'salonko', 'bjp', 'aur', 'r', 'ko', 'bhagav', 'desh', 'aur', 'samvidhan', 'ko', 'bachav', 'modi', 'ji', 'yogi', 'ji', 'dont', 'worry', 'jhola', 'lekey', 'nikal', 'pado', 'otherwise', 'aap', 'donko', 'margdarshak', 'mandal', 'mey', 'r', 'daleygi']",0.0
819,"['god', 'desh', 'ka', 'ab', 'kya', 'hoga']",0.0
820,"['anyone', 'notice', 'pm', 'modi', 'never', 'talk', 'father', 'wife', 'desert', 'leave', 'limbo', 'bring', 'age', 'mother', 'suit', 'abnormal', 'man', 'like', 'even', 'understand', 'great', 'man', 'like', 'father', 'stan', 'swamy', 'think', 'institutionalize', 'murder', 'make', 'stan', 'swamy', 'immortal', 'diminish', 'stature']",0.8
821,['nia'],0.0
822,"['haso', 'sabhi', 'khushi', 'se', 'gulami', 'ka', 'mza', 'lelo', 'lelo']",0.0
823,"['cbi', 'nia', 'incompetent', 'ass', 'simply', 'waste', 'tax', 'money', 'hefty', 'salary']",-0.275
824,"['india', 'treat', 'senior', 'citizen', 'shame', 'court', 'india']",0.0
825,"['shameful', 'situation', 'situation', 'u']",0.0
826,"['supreme', 'court', 'issue', 'noticemute', 'spectator', 'majority', 'supreme', 'court', 'lawyer', 'become', 'spokesperson', 'bjp', 'directly', 'indirectly']",0.1
827,"['jo', 'garib', 'kamjoro', 'ki', 'avaj', 'uthyega', 'sarkar', 'use', 'thesh', 'throhi', 'ghost', 'kar', 'theti', 'hai']",0.0
828,"['ab', 'pakka', 'hai', 'ravish', 'urbann']",0.0
829,"['nia', 'independent', 'rip', 'father', 'stan', 'swami', 'gujrat', 'at', 'still', 'implicate', 'innocent', 'muslim', 'bjp', 'govt', 'lynchingya', 'allah', 'curse', 'themaise', 'loggon', 'aur', 'unki', 'family', 'ko', 'cancer', 'aid', 'aur', 'corona', 'se', 'bhi', 'dardnaak', 'aur', 'bhayanak', 'bimaari', 'deameen']",0.25
830,"['fr', 'stan', 'race', 'fight', 'good', 'fight', 'cause', 'poor', 'right', 'get', 'crown', 'heaven', 'government', 'go', 'heaven', 'sin', 'nature', 'government', 'control', 'spiritual', 'force', 'rule', 'satan', 'fr', 'stan', 'victorious', 'body', 'touch', 'jesus', 'heaven', 'corruption', 'praise', 'jesus', 'christ', 'lord', 'glory', 'amen']",0.1464285714285714
831,"['sala', 'aaj', 'tak', 'mai', 'upa', 'ka', 'matlab', 'janta', 'hi', 'nhi', 'tha', 'chaukidar', 'aur', 'dhonghi', 'desh', 'jabse', 'sarkar', 'haaya', 'h', 'tab', 'malum', 'hua', 'koe', 'v', 'baat', 'par', 'upa']",0.0
832,"['modi', 'amp', 'amit', 'shah', 'policy', 'kill', 'many', 'directly', 'indirectlynia', 'independentmodi', 'kill', 'many', 'punishedamp', 'godi', 'bollywood', 'busy', 'take', 'selfies', 'killer', 'modi']",0.30000000000000004
833,"['khaabil', 'e', 'mubarak', 'baad', 'hai', 'faizan', 'e', 'mustafa', 'aur', 'ravish', 'kumar', 'ye', 'dono', 'hamesha', 'haq', 'ke', 'favour', 'mai', 'aur', 'baatil', 'ke', 'khilaaf', 'aawaaz', 'uthaate', 'hai', 'ye', 'lakho', 'mazloomo', 'ki', 'aawaaz', 'hai', 'aur', 'lakho', 'zaalimo', 'ke', 'khilaaf', 'ek', 'hathiyaar', 'hai', 'faizan', 'e', 'mustafa', 'ne', 'ek', 'shayar', 'padha', 'khatle', 'hussain', 'asal', 'mai', 'margay', 'yazeed', 'hai', 'shayar', 'ke', 'zariye', 'faizan', 'e', 'mustafa', 'ne', 'ravish', 'kumar', 'ki', 'moujoodgi', 'mai', 'haq', 'aur', 'baatil', 'ki', 'shinakht', 'karwaati', 'hai', 'jai', 'hind']",0.0
834,['rip'],0.0
835,"['shame', 'nia', 'legal', 'system']",0.2
836,"['mind', 'beg', 'questionhitler', 'misuse', 'judiciary', 'amp', 'arm', 'forcesjudiciary', 'amp', 'arm', 'force', 'cant', 'corrupt']",-0.5
837,"['gorey', 'angreage', 'ke', 'najaj', 'aulad', 'ateyacher', 'karta', 'hai']",0.0
838,"['salute', 'sir']",0.0
839,"['mind', 'beg', 'questiona', 'govt', 'demonize', 'suspiciona', 'police', 'arrest', 'suspiciona', 'people', 'moblynching', 'suspicionnazi', 'germany', 'way', 'lifeno']",-0.05
840,"['lalala', 'lalala', 'mrgya', 'mampd']",0.0
841,['jesus'],0.0
842,"['sad', 'story', 'n', 'still', 'sadden', 'bcoz', 'exist', 'till', 'today']",-0.5
843,"['fr', 'stan', 'sawmi', 'may', 'soul', 'rest', 'peace', 'give', 'thank', 'mr', 'ravish', 'kumar', 'think', 'fr', 'stan', 'sawmi']",0.0
844,"['sham', 'live', 'india']",-0.03181818181818183
845,"['justice', 'stan', 'swamy']",0.0
846,"['unfortunateno', 'word']",0.0
847,"['modi', 'government', 'make', 'u', 'understand', 'wrong', 'decision', 'continue', 'india']",-0.5
848,"['sorry', 'father', 'stan']",-0.5
849,"['country', 'deserve', 'good', 'people']",0.7
850,"['hagega', 'toh', 'modi', 'hi']",0.0
851,"['shame', 'justice', 'system', 'system', 'rip', 'noble', 'soul', 'love', 'father']",0.55
852,"['bechare', 'saare', 'pareshaaniyon', 'se', 'bari', 'ho', 'gaye']",0.0
853,"['deepankar', 'ne', 'sahi', 'pole', 'kholi', 'faizan', 'ki', 'gol', 'mol', 'baat', 'ki', 'jisne', 'dhc', 'ke', 'order', 'ki', 'baat', 'ki', 'par', 'sc', 'ke', 'order', 'par', 'chup', 'raha']",0.0
854,"['quotproblemquot', 'poor']",-0.4
855,"['rip', 'stand', 'swamy']",0.0
856,"['please', 'people', 'india', 'focus', 'pay', 'higher', 'fuel', 'price', 'make', 'people', 'poor']",-0.07500000000000001
857,"['innocent', 'person', 'go', 'much', 'shame', 'indian', 'government']",0.35
858,"['judicery', 'par', 'puri', 'trah', 'se', 'manuwadiyo', 'ka', 'kabja', 'ho', 'gaya', 'jo', 'bharatiya', 'logo', 'ke', 'liye', 'khatarnakh', 'hai']",0.0
859,"['india', 'underdevelop', 'foreign', 'fund', 'activist']",-0.125
860,"['country', 'gallop', 'towards', 'civilise', 'nation', 'ever', 'since', 'independencethere', 'sacrifces', 'people', 'like', 'uplift', 'poor', 'marginalize', 'rip', 'justice', 'become', 'distant', 'dream', 'n', 'country', 'except', 'select', 'one']",-0.25
861,"['fascist', 'put', 'justice', 'soon']",0.0
862,"['ravish', 'ka', 'mooh', 'dekho', 'itna', 'dukhi', 'hailagta', 'hai', 'iska', 'khud', 'ka', 'father', 'tha']",0.0
863,"['ravish', 'sir']",0.0
864,"['rip', 'stan', 'swamy']",0.0
865,"['one', 'lynch', 'rule', 'never', 'stand', 'downtrodden', 'govt', 'support', 'rich', 'corporates']",0.375
866,"['nia', 'must', 'happy', 'proud', 'man', 'stan', 'never', 'find', 'innocent', 'ever', 'strong', 'proof', 'longer', 'need', 'kudos', 'agency']",0.6333333333333333
867,"['brutality', 'show', 'well', 'govnt', 'insensitive', 'rip', 'father']",0.0
868,"['finally', 'fr', 'stan', 'swamy', 'get', 'kill', 'new', 'pliant', 'judiciary', 'medium', 'agency', 'many', 'die', 'fire', 'injustice', 'suffer', 'reach', 'every', 'door', 'burn', 'house']",0.21212121212121213
869,"['maharashtra', 'govt', 'mute', 'spectator', 'n', 'literally', 'anything', 'innocent', 'people', 'put', 'behind', 'jail', 'rot']",-9.25185853854297e-18
870,"['india', 'ka', 'judiciary', 'prostitute', 'se', 'bhi', 'kharab', 'hai', 'sten', 'sawami', 'ke', 'saath', 'justice', 'na', 'ho', 'kar', 'jurm', 'hua', 'hai']",0.0
871,"['sad', 'n', 'heartbreaking', 'news']",-0.5
872,"['ghanta', 'vishw', 'ghuruis', 'desh', 'mai', 'dhongi', 'rathe', 'hai', 'jinka', 'soshan', 'system', 'police', 'karta', 'hau', 'aise', 'nia', 'afsaro', 'ko', 'judge', 'ko', 'fasi', 'honi', 'chaiyr', 'jo', 'bekasuro', 'ko', 'maar', 'deta', 'hai', 'uapa', 'hatne', 'ki', 'muhim', 'chalni', 'chaiyr', 'aise', 'afsaro', 'kr', 'khilaf', 'bhu', 'muhim', 'chalni', 'chaiye']",0.0
873,"['missionary', 'involve', 'bhima', 'koregaon', 'voilence']",0.0
874,"['thank', 'god', 'voice', 'conscience', 'nation', 'will', 'speak', 'even', 'cost', 'safety', 'security', 'heavy', 'hand', 'law', 'ruler', 'day', 'pray', 'ravi', 'ji', 'may', 'many', 'journalist', 'follow', 'ready', 'follow', 'sterling', 'example', 'kudos', 'amp', 'power', 'tribe']",0.16666666666666666
875,"['nia', 'ruthless', 'cruel', 'absolutely', 'indian', 'home', 'minister', 'abuse', 'power', 'modi', 'another', 'corrupt', 'person', 'scam', 'antinational', 'activity', 'india', 'need', 'take', 'back', 'control', 'bad', 'element', 'humanity', 'atallhow', 'devil', 'take', 'control']",-0.49999999999999994
876,"['may', 'soul', 'superhero', 'rest', 'peace', 'thank', 'fight', 'battle', 'poor', 'underprivileged']",-0.4
877,"['old', 'man', 'uapathis', 'something', 'like', 'hindu', 'afraid', 'muslim', 'blood', 'definitely', 'bjp']",-0.16666666666666666
878,"['painful', 'ashamed', 'thing', 'victimize', 'innocent', 'person', 'bjp', 'govt', 'raise', 'voice', 'tread', 'people', 'justice', 'word', 'murder', 'swamy', 'stain', 'get', 'justice', 'facility', 'provide', 'nia', 'jail', 'innocent', 'people', 'victimize', 'bogus', 'case', 'manav', 'adhikar', 'uno', 'take', 'notice', 'death', 'stain', 'swamythe', 'supreme', 'court', 'take', 'suo', 'motu', 'cancell', 'act', 'immediately', 'supreme', 'court', 'also', 'may', 'lay', 'rule', 'file', 'bogus', 'case', 'innocent', 'person', 'police', 'find', 'prove', 'evidence', 'unnecessary', 'file', 'case', 'police', 'officer', 'put', 'jail', 'police', 'officer', 'impose', 'heavy', 'penalty', 'negligence']",3.469446951953614e-18
879,"['pl', 'dont', 'shade', 'crocodial', 'tear', 'law', 'abolish', 'yr', 'congress', 'power', 'sake', 'intrest', 'target', 'opponent', 'hundred', 'murder', 'west', 'bengal', 'leave', 'rule', 'yr', 'leave', 'journlist', 'like', 'rabish', 'kr', 'sad', 'condem', 'death', 'stain', 'swamy', 'law', 'must', 'scrap', 'foth', 'hope']",-0.5
880,"['father', 'stan', 'swami', 'change', 'religion', 'adiwasii']",0.0
881,"['ugarwadi', 'antakwadi', 'hmesha', 'apke', 'baap', 'hi', 'kyu', 'hotey', 'hai']",0.0
882,"['please', 'prepare', 'episode', 'vimakoregaon', 'case']",0.0
883,"['injustice', 'land', 'punishment', 'almighty', 'forget', 'happen', 'last', 'wave']",0.0
884,"['father', 'hai', 'hi', 'apke', 'yeh', 'sb', 'bibrandu']",0.0
885,['sadsadsad'],0.0
886,"['happy', 'fekubjprss']",0.8
887,"['gandhiji', 'ager', 'hote', 'une', 'bhi', 'dehshat', 'gard', 'batate']",0.0
888,"['sorry', 'sir', 'could', 'get', 'u', 'back', 'government', 'fail', 'u', 'aspect', 'judiciary', 'rip']",-0.3333333333333333
889,"['feel', 'bad', 'rioter', 'morale', 'people', 'rule', 'usearlier', 'corrupt', 'congress', 'era', 'frustrate', 'sirthis', 'fascismfascists']",-0.5999999999999999
890,['uapa'],0.0
891,"['bhima', 'koregaon', 'ka', 'violence', 'unn', 'upper', 'caste', 'kameeno', 'ne', 'kiya', 'aur', 'unke', 'jaise', 'hi', 'kameeney', 'upper', 'caste', 'ne', 'support', 'kiya', 'jinko', 'dalit', 'ka', 'apne', 'haq', 'aur', 'swabhiman', 'ke', 'liye', 'khade', 'hona', 'khatakta', 'hai', 'aag', 'lage', 'aise', 'samaaj', 'ko']",0.0
892,"['ripwe', 'stand', 'head', 'hang', 'shamea', 'true', 'jailbreak', 'immortality']",0.35
893,"['matter', 'probe', 'guilty', 'punish']",-0.5
894,"['know', 'great', 'nation']",0.8
895,"['shame', 'india']",0.0
896,"['ki', 'kaam', 'ki', 'court', 'jo', 'ek', 'oldman', 'ko', 'bail', 'na', 'de', 'payee']",0.0
897,"['fake', 'encounter', 'murder', 'accuse', 'genocide', 'accuse', 'run', 'country', 'surprise', 'happen']",-0.5
898,"['know', 'many', 'politician', 'official', 'need', 'god', 'know', 'hope']",0.5
899,"['nia', 'entire', 'indian', 'justice', 'pitty', 'humanity']",0.0
900,"['arnab', 'ko', 'tho', 'bahut', 'jaldi', 'bail', 'huva', 'tha']",0.0
901,"['clear', 'murder', 'central', 'agency']",0.05000000000000001
902,"['great', 'amp', 'liberal', 'government', 'arrest', 'man', 'handicap', 'want', 'straw', 'move', 'court', 'unable', 'hold', 'glass', 'hand', 'drink', 'liquid']",0.08333333333333333
903,"['one', 'day', 'amit', 'shah', 'n', 'son', 'go', 'waydifference', 'father', 'amp', 'son', 'due', 'deserve', 'fate', 'mark', 'word']",-0.125
904,"['true', 'hero', 'know', 'remember', 'bjp', 'rule']",0.35
905,"['ban', 'evm', 'save', 'democracy', 'jai', 'bheem', 'jai', 'bharat', 'jai', 'samwidhan', 'save', 'constitution', 'jai', 'jawan', 'jai', 'kisan']",0.0
906,"['people', 'dislike']",0.0
907,"['medium', 'sleep', 'father', 'stan', 'arrest', 'people', 'keep', 'blame', 'govt', 'medium', 'equal', 'responsible', 'father', 'stan', 'sad', 'demise']",-0.0875
908,"['ji', 'desh', 'mey', 'court', 'jhut', 'k', 'saat', 'ho', 'tarakki', 'gayi', 'pani', 'mey', 'issey', 'chaina', 'pakisthan', 'k', 'jarurat', 'nehiaaj', 'jhut', 'k', 'bolbala', 'hai', 'pr', 'suchchai', 'marchuka', 'hai']",0.0
909,['ye'],0.0
910,"['completely', 'agree', 'ravish', 'analysis', 'opinion', 'show', 'incompetence', 'insecurity', 'shamelessness', 'centre', 'institution']",0.1
